#options: 3840x2160 fps=50/1 timebase=1/50 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=12 lookahead_threads=4 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=1 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=40 rc=abr mbtree=1 bitrate=5000 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:141 out:143 type:b dur:2 cpbdur:2 q:23.48 aq:14.23 tex:28523 mv:23923 misc:5746 imb:218 pmb:2113 smb:30069 d:- ref:0 ;
in:143 out:144 type:b dur:2 cpbdur:2 q:23.50 aq:14.75 tex:22086 mv:16539 misc:5791 imb:72 pmb:1749 smb:30579 d:- ref:0 ;
in:148 out:145 type:P dur:2 cpbdur:2 q:23.30 aq:6.26 tex:284826 mv:43045 misc:4801 imb:3091 pmb:2600 smb:26709 d:- ref:0 ;
in:146 out:146 type:B dur:2 cpbdur:2 q:23.41 aq:13.03 tex:51006 mv:36004 misc:6982 imb:427 pmb:3049 smb:28924 d:- ref:0 ;
in:145 out:147 type:b dur:2 cpbdur:2 q:23.46 aq:14.32 tex:28739 mv:26447 misc:5950 imb:324 pmb:2267 smb:29809 d:- ref:0 ;
in:147 out:148 type:b dur:2 cpbdur:2 q:23.36 aq:14.39 tex:46332 mv:29989 misc:6599 imb:292 pmb:2729 smb:29379 d:- ref:0 ;
in:152 out:149 type:P dur:2 cpbdur:2 q:23.22 aq:7.14 tex:276659 mv:41494 misc:5319 imb:1841 pmb:2972 smb:27587 d:- ref:0 ;
in:150 out:150 type:B dur:2 cpbdur:2 q:23.26 aq:13.78 tex:59746 mv:32483 misc:6795 imb:168 pmb:3022 smb:29210 d:- ref:0 ;
in:149 out:151 type:b dur:2 cpbdur:2 q:23.28 aq:13.80 tex:37356 mv:25519 misc:6413 imb:187 pmb:2331 smb:29882 d:- ref:0 ;
in:151 out:152 type:b dur:2 cpbdur:2 q:23.24 aq:15.00 tex:25311 mv:20556 misc:6445 imb:151 pmb:1999 smb:30250 d:- ref:0 ;
in:156 out:153 type:P dur:2 cpbdur:2 q:23.35 aq:9.31 tex:236199 mv:34266 misc:5247 imb:2147 pmb:2964 smb:27289 d:- ref:0 ;
in:154 out:154 type:B dur:2 cpbdur:2 q:23.29 aq:13.89 tex:45437 mv:22334 misc:7485 imb:68 pmb:2715 smb:29617 d:- ref:0 ;
in:153 out:155 type:b dur:2 cpbdur:2 q:23.26 aq:14.95 tex:15470 mv:15330 misc:5968 imb:74 pmb:1627 smb:30699 d:- ref:0 ;
in:155 out:156 type:b dur:2 cpbdur:2 q:23.32 aq:12.81 tex:5954 mv:3154 misc:4780 imb:10 pmb:819 smb:31571 d:- ref:0 ;
in:160 out:157 type:P dur:2 cpbdur:2 q:23.49 aq:8.76 tex:77620 mv:24114 misc:6450 imb:623 pmb:2388 smb:29389 d:- ref:0 ;
in:158 out:158 type:B dur:2 cpbdur:2 q:23.42 aq:14.68 tex:17267 mv:12446 misc:6255 imb:42 pmb:1774 smb:30584 d:- ref:0 ;
in:157 out:159 type:b dur:2 cpbdur:2 q:23.39 aq:14.03 tex:3289 mv:2824 misc:3279 imb:14 pmb:436 smb:31950 d:- ref:0 ;
in:159 out:160 type:b dur:2 cpbdur:2 q:23.46 aq:15.69 tex:6817 mv:8017 misc:5198 imb:31 pmb:1252 smb:31117 d:- ref:0 ;
in:164 out:161 type:P dur:2 cpbdur:2 q:23.56 aq:11.00 tex:149967 mv:37385 misc:5216 imb:2970 pmb:2023 smb:27407 d:- ref:0 ;
in:162 out:162 type:B dur:2 cpbdur:2 q:23.53 aq:13.20 tex:63946 mv:38367 misc:6887 imb:315 pmb:3312 smb:28773 d:- ref:0 ;
in:161 out:163 type:b dur:2 cpbdur:2 q:23.51 aq:15.78 tex:23725 mv:23194 misc:6441 imb:139 pmb:2128 smb:30133 d:- ref:0 ;
in:163 out:164 type:b dur:2 cpbdur:2 q:23.55 aq:14.73 tex:56436 mv:31306 misc:6570 imb:382 pmb:2725 smb:29293 d:- ref:0 ;
in:168 out:165 type:P dur:2 cpbdur:2 q:23.62 aq:11.36 tex:175557 mv:32711 misc:5668 imb:2758 pmb:1943 smb:27699 d:- ref:0 ;
in:166 out:166 type:B dur:2 cpbdur:2 q:23.59 aq:13.23 tex:55682 mv:29899 misc:6931 imb:315 pmb:2900 smb:29185 d:- ref:0 ;
in:165 out:167 type:b dur:2 cpbdur:2 q:23.58 aq:13.42 tex:23995 mv:26894 misc:6359 imb:269 pmb:2391 smb:29740 d:- ref:0 ;
in:167 out:168 type:b dur:2 cpbdur:2 q:23.60 aq:15.20 tex:23723 mv:16921 misc:5868 imb:98 pmb:1804 smb:30498 d:- ref:0 ;
in:172 out:169 type:P dur:2 cpbdur:2 q:23.45 aq:7.65 tex:146722 mv:38654 misc:5304 imb:2039 pmb:2339 smb:28022 d:- ref:0 ;
in:170 out:170 type:B dur:2 cpbdur:2 q:23.53 aq:12.83 tex:37262 mv:30802 misc:6192 imb:320 pmb:2575 smb:29505 d:- ref:0 ;
in:169 out:171 type:b dur:2 cpbdur:2 q:23.58 aq:13.42 tex:24327 mv:21580 misc:5565 imb:161 pmb:1920 smb:30319 d:- ref:0 ;
in:171 out:172 type:b dur:2 cpbdur:2 q:23.49 aq:13.90 tex:16643 mv:21230 misc:5991 imb:151 pmb:2019 smb:30230 d:- ref:0 ;
in:176 out:173 type:P dur:2 cpbdur:2 q:23.33 aq:7.18 tex:319256 mv:40706 misc:5286 imb:2308 pmb:2771 smb:27321 d:- ref:0 ;
in:174 out:174 type:B dur:2 cpbdur:2 q:23.39 aq:13.45 tex:68540 mv:36199 misc:6797 imb:294 pmb:3068 smb:29038 d:- ref:0 ;
in:173 out:175 type:b dur:2 cpbdur:2 q:23.42 aq:14.03 tex:37273 mv:27337 misc:6294 imb:231 pmb:2402 smb:29767 d:- ref:0 ;
in:175 out:176 type:b dur:2 cpbdur:2 q:23.36 aq:13.87 tex:28490 mv:23249 misc:6301 imb:123 pmb:2175 smb:30102 d:- ref:0 ;
in:180 out:177 type:P dur:2 cpbdur:2 q:23.46 aq:7.60 tex:277009 mv:37520 misc:5015 imb:2089 pmb:2972 smb:27339 d:- ref:0 ;
in:178 out:178 type:B dur:2 cpbdur:2 q:23.39 aq:13.74 tex:48717 mv:27603 misc:7360 imb:96 pmb:2891 smb:29413 d:- ref:0 ;
in:177 out:179 type:b dur:2 cpbdur:2 q:23.36 aq:15.26 tex:21591 mv:19887 misc:6202 imb:111 pmb:1883 smb:30406 d:- ref:0 ;
in:179 out:180 type:b dur:2 cpbdur:2 q:23.43 aq:14.73 tex:13503 mv:11114 misc:6111 imb:34 pmb:1517 smb:30849 d:- ref:0 ;
in:184 out:181 type:P dur:2 cpbdur:2 q:23.49 aq:11.76 tex:53748 mv:15863 misc:5957 imb:354 pmb:1824 smb:30222 d:- ref:0 ;
in:182 out:182 type:B dur:2 cpbdur:2 q:23.48 aq:14.07 tex:9992 mv:6601 misc:4503 imb:26 pmb:881 smb:31493 d:- ref:0 ;
in:181 out:183 type:b dur:2 cpbdur:2 q:23.47 aq:14.28 tex:2928 mv:1664 misc:2904 imb:9 pmb:317 smb:32074 d:- ref:0 ;
in:183 out:184 type:b dur:2 cpbdur:2 q:23.48 aq:12.58 tex:3475 mv:3142 misc:3039 imb:10 pmb:418 smb:31972 d:- ref:0 ;
in:188 out:185 type:P dur:2 cpbdur:2 q:23.49 aq:11.06 tex:152178 mv:36423 misc:5319 imb:2788 pmb:2018 smb:27594 d:- ref:0 ;
in:186 out:186 type:B dur:2 cpbdur:2 q:23.49 aq:12.36 tex:36096 mv:26827 misc:7157 imb:180 pmb:2618 smb:29602 d:- ref:0 ;
in:185 out:187 type:b dur:2 cpbdur:2 q:23.49 aq:15.67 tex:7515 mv:9634 misc:5667 imb:42 pmb:1555 smb:30803 d:- ref:0 ;
in:187 out:188 type:b dur:2 cpbdur:2 q:23.49 aq:14.70 tex:53689 mv:34109 misc:6906 imb:299 pmb:2975 smb:29126 d:- ref:0 ;
in:192 out:189 type:P dur:2 cpbdur:2 q:23.60 aq:10.84 tex:207792 mv:35802 misc:5150 imb:3243 pmb:1923 smb:27234 d:- ref:0 ;
in:190 out:190 type:B dur:2 cpbdur:2 q:23.54 aq:12.94 tex:46060 mv:33366 misc:7014 imb:372 pmb:2993 smb:29035 d:- ref:0 ;
in:189 out:191 type:b dur:2 cpbdur:2 q:23.52 aq:14.35 tex:22409 mv:23911 misc:6416 imb:195 pmb:2227 smb:29978 d:- ref:0 ;
in:191 out:192 type:b dur:2 cpbdur:2 q:23.57 aq:14.68 tex:26900 mv:24867 misc:6585 imb:280 pmb:2269 smb:29851 d:- ref:0 ;
in:196 out:193 type:P dur:2 cpbdur:2 q:23.46 aq:7.15 tex:138248 mv:37543 misc:5169 imb:1734 pmb:2295 smb:28371 d:- ref:0 ;
in:194 out:194 type:B dur:2 cpbdur:2 q:23.53 aq:13.55 tex:41642 mv:26812 misc:6058 imb:201 pmb:2430 smb:29769 d:- ref:0 ;
in:193 out:195 type:b dur:2 cpbdur:2 q:23.56 aq:13.49 tex:19023 mv:16686 misc:5195 imb:103 pmb:1549 smb:30748 d:- ref:0 ;
in:195 out:196 type:b dur:2 cpbdur:2 q:23.49 aq:13.88 tex:25513 mv:23013 misc:5930 imb:222 pmb:2013 smb:30165 d:- ref:0 ;
in:200 out:197 type:P dur:2 cpbdur:2 q:23.34 aq:9.41 tex:279227 mv:41787 misc:5106 imb:2322 pmb:2724 smb:27354 d:- ref:0 ;
in:198 out:198 type:B dur:2 cpbdur:2 q:23.40 aq:13.47 tex:62597 mv:35658 misc:6865 imb:332 pmb:3144 smb:28924 d:- ref:0 ;
in:197 out:199 type:b dur:2 cpbdur:2 q:23.43 aq:14.44 tex:22297 mv:22238 misc:6073 imb:174 pmb:2093 smb:30133 d:- ref:0 ;
in:199 out:200 type:b dur:2 cpbdur:2 q:23.37 aq:14.18 tex:37442 mv:26921 misc:6301 imb:185 pmb:2442 smb:29773 d:- ref:0 ;
in:204 out:201 type:P dur:2 cpbdur:2 q:23.42 aq:7.69 tex:313562 mv:41548 misc:4890 imb:2238 pmb:2888 smb:27274 d:- ref:0 ;
in:202 out:202 type:B dur:2 cpbdur:2 q:23.38 aq:13.53 tex:66438 mv:31835 misc:7295 imb:172 pmb:3098 smb:29130 d:- ref:0 ;
in:201 out:203 type:b dur:2 cpbdur:2 q:23.36 aq:15.20 tex:33928 mv:23763 misc:6509 imb:164 pmb:2264 smb:29972 d:- ref:0 ;
in:203 out:204 type:b dur:2 cpbdur:2 q:23.40 aq:14.98 tex:27410 mv:20225 misc:6981 imb:98 pmb:2114 smb:30188 d:- ref:0 ;
in:208 out:205 type:P dur:2 cpbdur:2 q:23.46 aq:11.57 tex:84668 mv:17684 misc:6600 imb:344 pmb:2373 smb:29683 d:- ref:0 ;
in:206 out:206 type:B dur:2 cpbdur:2 q:23.44 aq:13.31 tex:11031 mv:6340 misc:5661 imb:14 pmb:1232 smb:31154 d:- ref:0 ;
in:205 out:207 type:b dur:2 cpbdur:2 q:23.43 aq:14.39 tex:2928 mv:1990 misc:3586 imb:10 pmb:474 smb:31916 d:- ref:0 ;
in:207 out:208 type:b dur:2 cpbdur:2 q:23.45 aq:12.50 tex:2980 mv:2227 misc:2769 imb:9 pmb:330 smb:32061 d:- ref:0 ;
in:212 out:209 type:P dur:2 cpbdur:2 q:23.46 aq:11.86 tex:124942 mv:36040 misc:6130 imb:1647 pmb:2624 smb:28129 d:- ref:0 ;
in:210 out:210 type:B dur:2 cpbdur:2 q:23.46 aq:14.28 tex:34436 mv:23205 misc:6903 imb:126 pmb:2417 smb:29857 d:- ref:0 ;
in:209 out:211 type:b dur:2 cpbdur:2 q:23.46 aq:14.75 tex:6023 mv:7169 misc:5168 imb:23 pmb:1155 smb:31222 d:- ref:0 ;
in:211 out:212 type:b dur:2 cpbdur:2 q:23.46 aq:14.71 tex:32306 mv:25086 misc:6544 imb:179 pmb:2314 smb:29907 d:- ref:0 ;
in:216 out:213 type:P dur:2 cpbdur:2 q:23.56 aq:12.03 tex:149582 mv:36686 misc:5036 imb:3792 pmb:1809 smb:26799 d:- ref:0 ;
in:214 out:214 type:B dur:2 cpbdur:2 q:23.51 aq:14.02 tex:67730 mv:38271 misc:7207 imb:451 pmb:3313 smb:28636 d:- ref:0 ;
in:213 out:215 type:b dur:2 cpbdur:2 q:23.48 aq:13.55 tex:56425 mv:33080 misc:6767 imb:395 pmb:2845 smb:29160 d:- ref:0 ;
in:215 out:216 type:b dur:2 cpbdur:2 q:23.53 aq:14.92 tex:30299 mv:27395 misc:6986 imb:279 pmb:2638 smb:29483 d:- ref:0 ;
in:220 out:217 type:P dur:2 cpbdur:2 q:23.48 aq:11.03 tex:62486 mv:30856 misc:6146 imb:1359 pmb:1928 smb:29113 d:- ref:0 ;
in:218 out:218 type:B dur:2 cpbdur:2 q:23.52 aq:13.51 tex:54790 mv:31499 misc:6463 imb:610 pmb:2341 smb:29449 d:- ref:0 ;
in:217 out:219 type:b dur:2 cpbdur:2 q:23.54 aq:14.70 tex:22960 mv:20612 misc:6172 imb:274 pmb:1976 smb:30150 d:- ref:0 ;
in:219 out:220 type:b dur:2 cpbdur:2 q:23.50 aq:14.63 tex:28780 mv:21141 misc:6207 imb:266 pmb:2167 smb:29967 d:- ref:0 ;
